image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004361.jpg,['person'],-16.73514747619629,-20.692800521850582,-9.299636840820312,-16.55417251586914,-10.183270454406738,-15.91028118133545,-14.153027534484863,-11.032458305358888,-11.752511024475098,-12.045769691467283,-10.416102409362791,-13.544644355773926,-9.337230682373049,-15.80853271484375,19.58103370666504,-9.778403282165527,-15.160090446472168,-19.42124366760254,-18.540193557739254,-11.94836711883545
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004363.jpg,['bicycle'],-15.90889835357666,8.244168281555176,-8.707183837890625,-13.520495414733888,-10.270150184631348,-14.200886726379396,-12.651551246643066,-12.90752124786377,-4.6173248291015625,-11.122678756713867,-11.328612327575684,-11.856101036071776,-11.01205062866211,-15.14016819000244,-10.231660842895508,-14.378427505493164,-17.585222244262695,-10.925762176513672,-15.765974044799805,-14.873393058776855
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004367.jpg,['train'],-16.147748947143555,-9.949454307556152,-12.617114067077637,-15.41677188873291,-17.116409301757812,-6.292943477630615,-8.305248260498047,-14.605928421020508,-13.839166641235352,-12.23653793334961,-16.47854232788086,-11.695775032043455,-16.830242156982422,-13.354578971862791,-2.413846969604492,-8.452774047851562,-13.489717483520508,-15.174304962158203,11.936047554016112,-12.606574058532717
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004371.jpg,"['motorbike', 'person']",-10.14614963531494,-0.6231870055198669,-14.39770793914795,-13.855196952819824,-7.249334812164307,-9.632506370544434,-9.47454833984375,-16.63114356994629,-8.48868179321289,-15.58355712890625,-22.883399963378903,-6.649112701416016,-8.329097747802734,-5.325671672821045,14.940345764160156,-15.33875560760498,-16.816776275634766,-10.832527160644531,-12.70692539215088,-16.037107467651367
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004374.jpg,['cat'],-14.985718727111816,-13.473027229309082,-1.832363963127136,-16.81427764892578,-13.465500831604004,-14.779722213745115,-14.650306701660156,0.2596390545368194,-8.106405258178711,-18.55280494689941,-22.32839584350586,-0.1016196832060813,-22.847925186157227,-13.811040878295898,-12.433921813964844,-11.39984130859375,-15.26590347290039,-9.331859588623049,-12.394845008850098,-12.10836696624756
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004384.jpg,"['bird', 'bottle', 'chair']",-14.926135063171388,-5.0245795249938965,-7.330184459686279,-14.923335075378418,-12.200549125671388,-11.581954002380373,-15.40707778930664,-13.937139511108398,-1.212734937667847,-15.549446105957031,-14.23669719696045,-15.474172592163086,-12.044221878051758,-11.9345121383667,-11.750689506530762,-7.124812126159668,-16.869247436523438,-16.60488510131836,-15.791966438293455,-19.336170196533203
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004389.jpg,"['bottle', 'person']",-11.455860137939451,-12.789398193359377,-14.161418914794922,-7.555861949920654,-5.367649078369141,-12.864986419677734,-16.210636138916016,-12.338091850280762,-7.1125359535217285,-15.567787170410156,6.448421955108643,-14.64411449432373,-12.682387351989746,-10.517129898071287,18.136463165283203,-9.479856491088867,-9.78285789489746,-4.301052093505859,-16.006620407104492,-8.63668441772461
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004391.jpg,['person'],-14.197813987731934,-4.652385234832764,-13.398625373840332,-13.672391891479492,-5.118800640106201,-15.692657470703123,-6.291706562042236,-10.999869346618652,-9.607288360595703,-14.335965156555176,-14.78951930999756,-11.465888023376465,-14.257990837097168,-10.262201309204102,14.812540054321287,-13.326725006103516,-15.737367630004885,-2.082863569259644,-11.484841346740724,-9.216607093811035
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004394.jpg,['cow'],-15.524858474731444,-9.314494132995604,-11.192931175231934,-14.655888557434082,-16.15143585205078,-16.92430305480957,-12.208185195922852,-15.015040397644045,-14.449039459228516,7.352880477905273,-15.67099666595459,-10.83154010772705,-6.85768461227417,-8.767321586608887,-10.125991821289062,-8.22521686553955,-12.11070728302002,-14.517425537109377,-15.803814888000488,-11.070430755615234
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004396.jpg,['horse'],-16.3856258392334,-10.62173557281494,-10.048771858215332,-11.740450859069824,-17.84065818786621,-16.867124557495117,-8.161751747131348,-11.241272926330566,-16.166528701782227,-9.098428726196287,-14.8030424118042,-14.793517112731934,9.183754920959473,-10.572056770324709,-9.16160774230957,-14.593057632446287,-10.975866317749023,-13.259613990783691,-18.4785099029541,-15.51540756225586
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004399.jpg,"['motorbike', 'person']",-11.55177402496338,-8.694808006286621,-12.881248474121094,-10.354293823242188,-16.123716354370117,-12.46489715576172,-17.852025985717773,-16.08150291442871,-12.256787300109863,-18.64944267272949,-16.3211669921875,-10.09660816192627,-10.279115676879885,5.507991313934326,6.515882015228272,-9.620247840881348,-14.882261276245115,-13.957741737365724,-17.01414680480957,-12.919846534729004
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004402.jpg,['dog'],-9.81028175354004,-15.767910957336426,-7.982385635375977,-8.534173965454102,-11.66944980621338,-12.006265640258787,-11.14698886871338,-7.151667594909668,-12.126608848571776,-14.052820205688477,-10.896979331970217,6.43757438659668,-12.18340015411377,-13.223501205444336,-5.392566204071045,-14.560284614562988,-11.691389083862305,-12.199209213256836,-20.33062171936035,-9.648998260498049
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004406.jpg,['aeroplane'],10.392264366149902,-14.879420280456545,-13.635188102722168,-12.563782691955566,-12.751309394836426,-10.008016586303713,-6.057709217071533,-10.912115097045898,-10.983160018920898,-15.44217300415039,-13.73841667175293,-18.76205062866211,-16.646787643432617,-14.128728866577148,-9.197900772094728,-15.926939010620115,-10.768333435058594,-14.499652862548828,-11.94935703277588,-10.48355197906494
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004408.jpg,['chair'],-14.034655570983888,-7.661454677581787,-7.022077560424805,-12.53571605682373,-14.448487281799316,-8.12688159942627,5.969534873962402,-12.6841459274292,-0.78519606590271,-6.971411228179932,-7.390426158905029,-6.1610541343688965,-5.45703125,-2.179876804351806,0.6365047693252563,-12.388612747192385,-14.19336223602295,-9.996397018432615,-14.204079627990724,-19.53884696960449
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004414.jpg,['car'],-18.102659225463867,-12.185154914855955,-8.91391658782959,-7.842032432556152,-16.595258712768555,-13.81600856781006,10.934462547302246,-10.648725509643556,-11.065775871276855,-11.615204811096191,-11.869906425476074,-13.971929550170898,-11.334213256835938,-9.139811515808104,-12.15880012512207,-3.796032905578613,-14.88579273223877,-11.897047996520996,-14.661758422851562,-11.557958602905272
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004417.jpg,['person'],-15.222660064697266,-13.491765975952148,-4.787677764892578,-12.375015258789062,-1.2276968955993652,-13.344769477844238,-11.817214012145996,-13.704788208007812,-10.793509483337402,-13.367965698242188,-17.703346252441406,-10.070612907409668,-9.644493103027344,-15.82676601409912,17.333024978637695,-17.22286033630371,-11.821884155273438,-9.089041709899902,-15.851616859436035,-11.503287315368652
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004419.jpg,['person'],-10.595351219177246,-6.310771465301514,-3.4562907218933105,-5.567516803741455,-10.10201930999756,-11.918025016784668,-3.951072216033936,-5.752187728881836,-12.911131858825684,-13.151528358459473,-16.823001861572266,-2.094565868377685,-15.327801704406738,-10.149877548217772,-0.048520915210247,-3.956661939620972,-13.747920036315918,-8.211082458496094,-13.345409393310549,-12.644583702087402
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004422.jpg,['cat'],-12.045282363891602,-16.76593589782715,-10.529929161071776,-15.378667831420898,-13.875706672668455,-15.44139003753662,-11.65238094329834,9.588520050048828,-18.562664031982425,-15.724761962890623,-19.463882446289062,-9.519116401672363,-20.252222061157227,-12.71030330657959,-8.055998802185059,-14.303628921508787,-17.93280029296875,-12.951044082641602,-12.079379081726074,-16.374048233032227
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004425.jpg,['bird'],-16.822526931762695,-13.22256851196289,9.56503963470459,-16.689693450927734,-18.734338760375977,-16.246580123901367,-17.747709274291992,-16.89622688293457,-12.842288970947266,-13.656005859375,-12.373385429382324,-12.428803443908691,-13.417986869812012,-15.387913703918455,-15.102008819580078,-6.73046875,-16.039478302001953,-15.130427360534668,-15.427071571350098,-10.535460472106934
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004426.jpg,['person'],-16.411476135253906,-17.904003143310547,-8.979586601257324,-16.064085006713867,-12.32571029663086,-16.111989974975586,-12.8538179397583,-10.18462371826172,-12.440366744995115,-16.272235870361328,-19.97944450378418,-10.963969230651855,-12.674278259277344,-14.371248245239258,13.747589111328123,-18.23031044006348,-15.87508487701416,-9.687984466552734,-15.567587852478027,-12.871909141540527
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004427.jpg,['dog'],-9.519042015075684,-14.0162992477417,-11.555100440979004,-9.029537200927734,-14.095393180847168,-13.401052474975586,-8.951821327209473,-8.439550399780273,-8.65274429321289,-16.39249038696289,-9.849175453186035,12.284847259521484,-16.938594818115234,-11.003512382507324,-13.857787132263184,-14.317374229431152,-13.213659286499023,-12.154488563537598,-10.93540096282959,-13.599663734436035
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004431.jpg,"['bottle', 'person']",-18.52254295349121,-13.09345245361328,-12.37291431427002,-18.079349517822266,-9.06441879272461,-19.703174591064453,-12.960734367370604,-9.478480339050291,-14.133066177368164,-14.119999885559082,-10.949101448059082,-9.74079418182373,-11.32087516784668,-10.65636920928955,16.838031768798828,-14.102904319763184,-14.285516738891602,-13.680105209350586,-19.741647720336918,-10.496380805969238
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004433.jpg,['aeroplane'],6.696713924407959,-14.514721870422363,-11.643695831298828,-11.092371940612791,-19.330175399780277,-10.736245155334473,-10.870247840881348,-9.369955062866213,-13.166327476501465,-12.82802677154541,-17.774169921875,-22.02143669128418,-15.958953857421877,-11.689719200134276,-5.212573528289795,-13.617205619812012,-12.98434066772461,-11.515448570251465,-11.674296379089355,-16.36089515686035
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004438.jpg,['person'],-11.32968807220459,-18.1350040435791,-13.789410591125488,-14.567691802978516,-16.456079483032227,-12.593729972839355,-10.1500883102417,-12.54026699066162,-16.743179321289062,-17.94841766357422,-12.166888236999512,-14.859310150146484,-11.562799453735352,-13.480006217956545,19.80035972595215,-14.382039070129396,-16.44193458557129,-17.613948822021484,-12.603652954101562,-10.492176055908203
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004445.jpg,"['chair', 'pottedplant']",-17.50450897216797,-10.54798412322998,-11.79420566558838,-11.104905128479004,-17.537837982177734,-11.50389575958252,-6.430243968963623,-11.37116527557373,8.603599548339844,-14.94716453552246,-7.41133451461792,-7.425860404968262,-14.462685585021973,-10.768799781799316,-15.368290901184082,8.68620491027832,-17.866268157958984,-12.517427444458008,-10.019869804382324,-12.746240615844728
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004453.jpg,['sheep'],-15.37478733062744,-15.785993576049805,-14.797250747680664,-13.571244239807127,-13.303513526916504,-13.825966835021973,-13.18363094329834,-11.459697723388672,-15.091647148132324,-4.4119791984558105,-16.68519401550293,-3.3517251014709477,-13.748664855957031,-13.296692848205566,-11.432921409606934,-15.400906562805176,1.548882246017456,-16.37727928161621,-10.147225379943848,-12.578741073608398
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004455.jpg,['person'],-17.456689834594727,-16.674068450927734,-15.27066707611084,-16.743118286132812,-8.183082580566406,-18.163240432739254,-9.777475357055664,-14.050379753112791,-7.464919090270996,-17.128429412841797,-13.878155708312988,-8.93624210357666,-11.324085235595703,-14.586009979248049,17.87790870666504,-11.467191696166992,-16.108354568481445,-12.076009750366213,-18.01656723022461,-10.093358039855955
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004459.jpg,['person'],-12.195618629455566,-7.049854755401611,-14.13378620147705,-11.932816505432127,-7.5353569984436035,-15.25888729095459,-12.795479774475098,-8.488433837890625,-10.725749015808104,-14.183391571044922,-10.968111991882324,-9.088808059692385,-12.369309425354004,-10.782599449157717,20.30401611328125,-13.709066390991213,-16.254636764526367,1.2417792081832886,-14.584901809692385,-6.902902126312256
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004460.jpg,"['bottle', 'chair']",-11.787553787231444,-8.946648597717285,-11.167421340942385,-14.110716819763184,-7.977724552154541,-13.148015975952148,-14.731575965881348,-15.791231155395508,7.098011493682861,-14.359383583068848,-7.782088279724121,-13.563772201538086,-16.807554244995117,-19.55840301513672,-9.286470413208008,-9.188355445861816,-12.669553756713867,-8.817253112792969,-13.97486400604248,-7.408132076263428
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004464.jpg,"['car', 'person']",-12.084452629089355,-7.979062557220459,-9.973702430725098,-12.423571586608888,-11.262490272521973,-12.714110374450684,11.72408676147461,-12.33091926574707,-14.133465766906738,-16.300342559814453,-22.58927726745605,-6.86503267288208,-13.844141960144045,-2.7013847827911377,3.2273061275482178,-18.317481994628903,-11.897890090942385,-14.701730728149414,-14.399962425231934,-14.02722454071045
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004469.jpg,['boat'],-9.499770164489746,-7.771246433258057,-8.237710952758789,-7.213984489440918,-18.38136100769043,-6.933126449584961,-4.420576572418213,-11.108864784240724,-16.1165771484375,-12.139520645141602,-23.010578155517575,-14.327751159667969,-19.929807662963867,-13.904458999633787,-10.684026718139648,-15.296034812927246,-15.94974422454834,-18.227680206298828,-2.6424005031585693,-12.337106704711914
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004470.jpg,"['horse', 'person']",-12.332921028137209,-8.812651634216309,-6.407149314880371,-8.568562507629395,-12.879067420959473,-16.393991470336914,-6.916352272033691,-13.745721817016602,-11.30915641784668,-8.925911903381348,-9.690032958984377,-0.1296634376049041,-3.2839715480804443,-7.125003337860107,12.401866912841797,-8.708355903625488,-4.837357997894287,-11.10508155822754,-9.113636016845703,-14.279351234436035
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004471.jpg,['person'],-16.097742080688477,-12.772446632385254,-9.882777214050291,-4.75896692276001,-10.675751686096191,-17.3542423248291,-10.80284595489502,-10.211135864257812,-10.693280220031738,-15.753106117248535,-16.030120849609375,-14.096209526062012,-11.430645942687988,-16.9079532623291,20.01278305053711,-14.446877479553224,-11.829133987426758,-13.372236251831056,-13.509078025817873,-10.715895652770996
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004476.jpg,"['horse', 'person']",-14.550829887390137,-14.2920503616333,-6.921428203582764,-8.474343299865723,-16.316856384277344,-16.94666862487793,-14.702841758728027,-13.464458465576172,-9.88039207458496,-15.5785493850708,-12.93160343170166,-13.63515567779541,10.350388526916504,-11.991766929626465,-4.013725757598877,-8.577585220336914,-12.645514488220217,-13.458561897277832,-15.139277458190918,-13.968981742858888
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2008_004477.jpg,['pottedplant'],-17.789636611938477,0.3646593689918518,-13.796130180358888,-11.7041654586792,-14.409448623657228,-9.948540687561035,-6.9619140625,-9.997745513916016,-5.96950626373291,-13.756672859191896,-13.346638679504396,-14.024392127990724,-11.611817359924316,-4.8425068855285645,-4.524047374725342,5.540418148040772,-14.28137493133545,-11.207581520080566,-9.14694881439209,-13.490009307861328
